-0.18903,-0.011645
0.1606,-0.26306
-0.10167,-0.36779
-0.33313,0.04561
0.078977,-0.32884
-0.34779,0.10272
0.033329,0.10204
0.20707,0.088635
-0.097834,0.055681
-0.1927,-0.10055
